Bin1	Bin2	Bin3	Bin4	Bin5	genes	q_value	p_value
3.8315e-05	3.7792e-05	3.2994e-05	4.027e-05	4.8956e-05	Sarnp	0.479548773804571	0.32375
4.3536e-05	5.4404e-05	6.0299e-05	7.2544e-05	4.6587e-05	Ep400	0.369725278827771	0.15695
8.7842e-05	5.6815e-05	0.00015127	6.809e-05	5.5789e-05	Cntn1	0.429476597195795	0.22436
4.7195e-05	6.4897e-05	3.0402e-05	5.3952e-05	4.5563e-05	Plcg1	0.541655432061353	0.51098
3.4361e-05	1.9207e-05	2.4737e-05	2.5119e-05	2.5387e-05	Auts2	0.663841850581854	0.93937
0.00024802	0.00025128	0.00025637	0.00026047	0.0002391	Enpp5	0.534016532594515	0.46931
0.00020464	0.0002725	0.0003405	0.00019721	0.00017002	Tank	0.00855736716235268	0.00014252
0.00020194	0.00017898	0.00018165	0.0001707	0.00020063	Bzw1	0.448442334400764	0.26327
7.7802e-05	8.0006e-05	0.00010036	4.6906e-05	5.4878e-05	Ufsp2	0.488543583958618	0.35205
4.8777e-05	2.2775e-05	4.1095e-05	5.9168e-05	4.8299e-05	Stox2	0.535732640786828	0.47744
3.9797e-07	2.8745e-07	5.6763e-07	3.5758e-07	4.0151e-07	Gm9001	0.604480206123941	0.71935
6.4438e-05	3.6933e-05	4.3598e-05	7.1917e-05	6.2347e-05	Nlgn1	0.639955619159887	0.84143
4.796e-05	4.5629e-05	6.7887e-05	6.2048e-05	4.9985e-05	Ggps1	0.531852329137503	0.46242
0.00017634	0.00013714	0.0001684	0.00016468	0.00021783	Nlgn3	0.470801957041963	0.30034
0.00062386	0.00062086	0.00063174	0.00059004	0.00066791	Psap	0.626475858861288	0.7952
2.505e-07	1.844e-07	4.1065e-07	2.9944e-07	2.4377e-07	Gm16089	0.610117254101875	0.74123
0.00025578	0.00021762	0.00029338	0.00026827	0.00022966	Psd2	0.56441996701663	0.5772
7.8418e-05	4.5228e-05	6.907e-05	9.3136e-05	7.6708e-05	Hdac1	0.295239441172198	0.082154
5.5777e-05	7.761e-05	4.7285e-05	5.2557e-05	4.9733e-05	Hdac2	0.606490757907221	0.72964
0.00024638	0.00023687	0.0001688	0.00022187	0.0002109	Hdac3	0.48134135895131	0.3308
7.7382e-05	9.593e-05	0.0001495	6.4426e-05	8.7695e-05	Hdac4	0.672320394959427	0.98236
5.7206e-05	7.8168e-05	6.5381e-05	5.9543e-05	7.6725e-05	Hdac8	0.540381816094222	0.50559
1.84e-07	2.0632e-07	1.9988e-07	1.8865e-07	1.5064e-07	Gm9034	0.263317420972495	0.063041
0.00013862	0.00012367	0.00013963	0.00018806	0.00016935	Ephb3	0.398983347998444	0.18658
0.00012197	0.00011729	0.00013072	0.00012259	0.00011047	Drg1	0.601437027713888	0.7092
0.00011567	0.00011175	0.00013577	0.00011506	0.00010695	Drg2	0.639454054258184	0.8402
8.7885e-05	7.1356e-05	8.8175e-05	8.1773e-05	9.1635e-05	Adsl	0.58068882918917	0.62727
1.6628e-06	1.5813e-06	1.8181e-06	2.0002e-06	2.2631e-06	Gm2423	0.599227258477044	0.69615
0.00015043	0.0001428	0.00014765	0.00015952	0.00017859	Sec13	0.47512699067528	0.31052
0.00012174	0.00010577	0.00016783	0.00012885	8.7819e-05	Dram2	0.196384550180248	0.030955
5.9525e-05	5.2831e-05	6.3192e-05	7.945e-05	4.7297e-05	Gt(ROSA)26Sor	0.645293204293993	0.8616
6.7991e-05	8.168e-05	5.1647e-05	6.8474e-05	7.1378e-05	1810037I17Rik	0.266846326624925	0.065199
0.00013554	0.00012259	9.2676e-05	0.00013206	0.00012626	Fis1	0.539561481127996	0.49627
4.4069e-07	5.5519e-07	4.943e-07	5.7347e-07	4.7107e-07	Gm2445	0.438523366860809	0.248
4.5811e-05	3.7236e-05	4.0439e-05	3.6421e-05	4.4701e-05	Shoc2	0.645977247953692	0.86555
4.4865e-07	4.2788e-07	4.6564e-07	4.1312e-07	5.622e-07	Gm9081	0.537843978887517	0.48492
0.00016558	0.00020875	0.00018775	0.00017502	0.00014046	Birc6	0.0686589359802368	0.0031446
1.3071e-06	1.3175e-06	1.4711e-06	1.5946e-06	1.3876e-06	Gm2451	0.524052703485139	0.43583
4.3259e-05	3.9167e-05	3.7309e-05	4.3755e-05	4.9566e-05	Gm7901	0.301740337298811	0.087316
0.00014382	0.00015911	0.00013849	0.00014435	0.00013592	Dalrd3	0.440039629765135	0.25126
1.5242e-05	1.3089e-05	1.205e-05	1.7651e-05	1.6855e-05	Drap1	0.59212396407855	0.67079
0.00016963	0.00023294	0.0002358	0.00018633	0.00021335	Csnk1a1	0.194542931358808	0.030549
1.6572e-07	1.4658e-07	1.3101e-07	2.7719e-07	2.0808e-07	Gm2467	0.210779663655402	0.03523
7.9154e-05	8.0322e-05	9.3563e-05	8.1448e-05	7.8998e-05	Sec62	0.538086971028762	0.48784
6.3283e-07	6.2992e-07	6.017e-07	6.9753e-07	7.9518e-07	Gm44389	0.229153933307844	0.045404
8.776e-07	7.6772e-07	5.1313e-07	7.9056e-07	8.454e-07	Gm7935	0.671044299928962	0.9727
3.0792e-07	3.9927e-07	2.4376e-07	1.9192e-07	3.2066e-07	Gm7936	0.639454054258184	0.83972
6.6697e-05	4.3537e-05	2.53e-05	6.464e-05	9.4345e-05	Zmynd11	0.28176274709962	0.074496
6.9943e-05	7.8164e-05	8.0511e-05	0.00012124	7.2785e-05	Aurkaip1	0.0763946426460015	0.0039533
5.4496e-05	2.9079e-05	5.9722e-05	4.7807e-05	4.3083e-05	Appl1	0.671524152964316	0.9788
0.00054425	0.00054705	0.00068854	0.00057666	0.00051583	Appl2	0.287700761691098	0.078804
3.7987e-05	2.6056e-05	2.1067e-05	4.1201e-05	4.2861e-05	Mgea5	0.563408508946837	0.57004
3.942e-05	4.4551e-05	4.3555e-05	4.271e-05	3.7562e-05	Gm7964	0.313087455475611	0.094231
7.3492e-05	8.2459e-05	3.7892e-05	7.0599e-05	5.7327e-05	Zfp931	0.482062582153028	0.3343
4.9405e-05	5.1786e-05	7.561e-05	2.9623e-05	3.4337e-05	Zfp932	0.130006605144892	0.012064
4.2074e-05	3.4557e-05	3.2725e-05	5.213e-05	5.1492e-05	Sash1	0.482062582153028	0.33462
2.9989e-05	2.2778e-05	2.7204e-05	2.75e-05	2.8676e-05	Romo1	0.656960223584265	0.91064
6.5525e-05	9.8083e-05	5.5057e-05	8.1529e-05	6.7211e-05	Zfp945	0.56441996701663	0.57586
0.00022771	0.00015966	0.00019552	0.00024376	0.00030372	Hspa2	0.128324810476166	0.011117
6.9821e-05	4.6679e-05	7.7481e-05	7.2601e-05	8.0096e-05	Hspa4	0.542087720130908	0.51299
0.00091117	0.0011231	0.0010502	0.0010635	0.00084151	Hspa5	0.194535644755041	0.030487
0.00019567	0.00017935	0.00016168	0.00017655	0.00022212	Psph	0.438523366860809	0.24892
0.0013367	0.0015784	0.0016388	0.001455	0.0014165	Hspa8	0.0686589359802368	0.0031432
0.00023301	0.00017818	0.00020666	0.0002386	0.00025418	Hspa9	0.629096773477233	0.80242
0.00019776	0.00022874	0.00016995	0.00022925	0.00017615	Hadh	0.481203714461487	0.32787
2.2609e-06	1.9414e-06	1.7294e-06	1.9387e-06	2.0791e-06	Gm7984	0.664159792081925	0.94061
2.644e-07	2.5481e-07	2.203e-07	2.0269e-07	2.3952e-07	Gm7985	0.662619835379541	0.93092
2.4638e-05	2.4769e-05	2.3033e-05	3.0159e-05	2.3168e-05	Tbca	0.45680782034305	0.27793
9.9589e-05	0.00013368	7.6107e-05	8.5681e-05	0.00011099	Tbcb	0.30045529253766	0.086389
8.6251e-05	0.00010704	0.00011518	9.1698e-05	0.00010719	Tbce	0.481677257842561	0.33292
0.0001018	0.00011582	0.00015716	0.00011798	9.7797e-05	Zfp950	0.492547715110592	0.35933
7.4574e-05	6.7674e-05	5.9852e-05	8.6999e-05	5.7967e-05	Tbck	0.538086971028762	0.48741
0.00012426	0.00018548	0.00014929	0.0001395	0.00012693	Hspb8	0.58167716091312	0.63242
2.1637e-05	7.7956e-06	9.8105e-06	9.7887e-06	1.0596e-05	Zfp970	0.584283668881803	0.64115
1.5287e-05	7.1391e-06	3.9542e-05	2.3708e-05	2.3485e-05	Zfp971	0.603686370048684	0.71622
9.4318e-05	0.00011087	0.00010071	0.00010398	8.0657e-05	Hspd1	0.431962169096963	0.23137
0.00017162	0.0001373	0.00016887	0.00018856	0.00015406	Hagh	0.644295319601739	0.8571
5.1164e-05	3.9136e-05	6.4168e-05	5.755e-05	5.3127e-05	Ddit3	0.526509759066596	0.44075
6.3058e-06	6.3579e-06	6.2859e-06	7.5549e-06	6.7949e-06	Ddit4	0.322475421924148	0.10137
7.98e-05	8.9772e-05	0.00010255	9.5443e-05	9.918e-05	Arfgap1	0.441396694058999	0.25249
5.5979e-05	7.5713e-05	6.9621e-05	5.9772e-05	6.4887e-05	Arfgap2	0.281060589924723	0.073502
6.904e-05	6.4901e-05	6.2718e-05	7.3068e-05	8.2827e-05	Hspe1	0.44786794917901	0.26048
0.00012432	0.00013278	0.00013601	0.00011646	9.5004e-05	Bpnt1	0.547630268182159	0.527
2.5365e-05	4.8891e-05	5.5009e-05	1.4676e-05	4.53e-05	Dip2b	0.0122828270437527	0.00023379
0.0002232	0.00021889	0.00019447	0.00019621	0.00024956	Hist1h2bc	0.431962169096963	0.23137
0.00045836	0.00041817	0.00043385	0.0004659	0.00052987	Tspan12	0.531852329137503	0.46165
0.00017572	0.00017603	0.00023255	0.00021476	0.00021912	Tspan14	0.216723461979212	0.038657
0.00029133	0.00033051	0.00028503	0.00029849	0.00033852	Tspan15	0.469241691414367	0.29767
0.00018425	0.00017471	0.00016683	0.00019235	0.00018408	Vamp2	0.671324956385169	0.97831
0.00012347	0.00013376	8.614e-05	8.0597e-05	0.00012659	Vamp3	0.542773111772655	0.51494
9.0874e-05	7.9605e-05	7.579e-05	6.1315e-05	7.0638e-05	Vamp4	0.356275394781712	0.13913
3.8184e-05	3.5437e-05	4.2105e-05	3.9265e-05	2.4826e-05	Vamp8	0.380043491474859	0.16923
0.00012573	0.00010908	0.00012009	0.00013347	0.00014086	Fxyd1	0.363937122573218	0.15094
0.0002334	0.00024433	0.00022212	0.00023016	0.00020403	Nsdhl	0.550559543440867	0.5354
0.00010516	0.0001367	0.00013055	0.00013645	8.268e-05	Ephx1	0.0139780737818952	0.000291
0.000296	0.00020988	0.00020812	0.00026991	0.00031955	Ephx2	0.428704163210747	0.22314
0.00022813	0.00024533	0.00021294	0.00023707	0.00022006	Tspan31	0.570433331046973	0.5953
4.6717e-05	4.9345e-05	5.7568e-05	7.1692e-05	6.8093e-05	Rap1gap	0.139888744651891	0.014062
0.00022954	0.00021891	0.00022682	0.00019892	0.00019803	Etnppl	0.296174933323819	0.083063
0.0016179	0.0016936	0.0017046	0.0016409	0.0015806	Ptprz1	0.653552316109067	0.89356
0.00021492	0.00019815	0.00020665	0.00025453	0.00017827	Sfxn1	0.407812723519713	0.1971
4.9259e-05	5.7658e-05	7.1125e-05	5.6065e-05	5.8833e-05	Sfxn4	0.543774117393009	0.51686
0.00013732	0.00011204	0.00011261	0.00014699	0.00014347	Fstl1	0.52749845905158	0.44954
0.0011929	0.0011022	0.0010877	0.0011332	0.0012893	Sfxn5	0.411211157155534	0.20042
9.3347e-05	9.9255e-05	6.177e-05	7.7093e-05	9.9616e-05	Nelfb	0.630211725757112	0.80519
0.00028315	0.0002814	0.00037344	0.00034934	0.00026857	Mfn1	0.56441996701663	0.57621
7.241e-05	0.00010989	9.5964e-05	0.00010886	8.3542e-05	Mfn2	0.356275394781712	0.13885
1.3986e-05	1.478e-05	1.5921e-05	1.4796e-05	1.5797e-05	Gigyf1	0.458281646038409	0.28303
3.8698e-05	5.1379e-05	7.1692e-05	6.8195e-05	6.5237e-05	Gigyf2	0.237683397758239	0.049411
9.0377e-05	9.6169e-05	8.1763e-05	8.1874e-05	8.6043e-05	Hars	0.634640059668824	0.82295
1.6672e-07	2.1731e-07	1.2733e-07	1.6917e-07	2.8897e-07	Gm16177	0.429476597195795	0.22506
2.9283e-05	3.4107e-05	4.1577e-05	3.3919e-05	2.9801e-05	Nova1	0.599953232643974	0.70069
0.00016437	0.0001495	0.00018279	0.00011443	0.00012762	Slc25a1	0.359374414092208	0.14551
0.0015756	0.0016757	0.0016805	0.0017125	0.0014527	Slc25a3	0.325106424293993	0.10478
0.0012439	0.0013636	0.0013062	0.0013292	0.0011391	Slc25a4	0.296623898845073	0.083594
0.00083652	0.00082333	0.00084367	0.00083344	0.00080421	Slc25a5	0.643806043853039	0.8539
3.1506e-05	2.7012e-05	3.2652e-05	4.1959e-05	4.6687e-05	Hax1	0.430846731630501	0.22917
3.8066e-06	4.9361e-06	3.8586e-06	3.3135e-06	2.72e-06	Gm9144	0.298877749519343	0.084573
0.00014893	0.00015906	0.0001304	0.00013757	0.00013181	Letmd1	0.583229261651094	0.63658
0.00013625	0.00018752	0.00021618	0.00016077	0.00017346	Tmem106b	0.0611717377005285	0.0024761
0.00010278	0.00014605	0.00011472	9.477e-05	9.5616e-05	Porcn	0.44786794917901	0.26223
5.8347e-07	6.8783e-07	5.105e-07	4.5972e-07	4.105e-07	Gm9169	0.340272815569854	0.12241
8.7016e-05	9.2546e-05	9.1298e-05	9.4962e-05	7.8425e-05	4632427E13Rik	0.501316250038861	0.37897
0.00019158	0.0001818	0.00015214	0.00025951	0.00016752	Cyp4f13	0.0140586651962162	0.00030104
0.00018839	0.00019097	0.00028208	0.00024598	0.00021099	Cyp4f14	0.328066671310094	0.10982
0.00061309	0.00072065	0.0006633	0.00060949	0.00061471	Cyp4f15	0.472902578290479	0.30604
2.0794e-06	2.0908e-06	2.22e-06	2.3714e-06	2.2882e-06	Gm2546	0.427450225450577	0.22158
0.0082586	0.0078103	0.0080879	0.0077343	0.0084581	Rn18s-rs5	0.601712839104862	0.71044
0.00012042	0.00013541	0.00013146	0.00014927	0.00012823	Adpgk	0.539843742542047	0.49965
4.3263e-05	2.2687e-05	5.6357e-05	4.5939e-05	5.3904e-05	Csnk2a1	0.626271136584358	0.79046
0.00012755	0.00011696	0.00013749	0.00013164	0.00010664	Ptk2	0.63679382390028	0.83187
0.00022925	0.000233	0.00024287	0.00024366	0.00027551	Cyb5a	0.194535644755041	0.03049
0.00020527	0.00023172	0.00028536	0.00023988	0.0001984	Cyb5b	0.377967966145607	0.16613
2.3976e-06	2.5579e-06	3.9249e-06	2.9756e-06	4.5206e-06	Aarsd1	0.505382012422202	0.39187
0.00035077	0.00036574	0.00036277	0.00034978	0.00037201	Fjx1	0.565882088457406	0.58415
5.4194e-05	4.2287e-05	6.3585e-05	3.9878e-05	5.0279e-05	Fkbp2	0.501316250038861	0.38006
5.2127e-05	5.5343e-05	5.7142e-05	4.9211e-05	5.2879e-05	Fkbp3	0.626465076393409	0.79498
0.00020937	0.00022976	0.00019887	0.00020804	0.00023232	Fkbp4	0.59212396407855	0.67255
0.00014098	0.00016122	0.00016739	0.0001448	0.00015658	Fkbp8	0.449058699809905	0.26599
0.00011682	9.5601e-05	8.5545e-05	0.00010484	0.00011382	Fkbp9	0.653552316109067	0.8914
7.7811e-05	5.4957e-05	6.9214e-05	7.2283e-05	6.8127e-05	Ptma	0.412723342619442	0.20458
3.744e-05	3.3379e-05	3.9649e-05	3.6477e-05	3.8163e-05	Ptms	0.645860785874907	0.86264
0.00014928	0.00012529	0.00010206	0.00015307	0.00017671	Golt1b	0.56441996701663	0.57658
4.5496e-05	2.2494e-05	3.5437e-05	4.8798e-05	6.6342e-05	Gdf10	0.340272815569854	0.12293
4.3667e-05	3.5178e-05	2.5478e-05	3.7516e-05	3.42e-05	Gdf11	0.596009917176518	0.68668
5.9682e-06	6.5285e-06	6.7482e-06	7.7338e-06	6.1677e-06	Kansl2-ps	0.367307418915141	0.15411
6.0659e-05	8.1134e-05	5.3013e-05	4.8876e-05	6.8328e-05	Ptpa	0.526509759066596	0.44184
5.4261e-05	5.6945e-05	6.0256e-05	3.3579e-05	4.8934e-05	Tcf3	0.599227258477044	0.69743
0.00054472	0.00052818	0.0005557	0.00053043	0.00052974	Tcf4	0.579950687269835	0.62406
5.7187e-05	4.4622e-05	3.9311e-05	6.7617e-05	5.8142e-05	Nhp2l1	0.417214560775602	0.20983
0.00016198	0.00017929	0.00017984	0.00015798	0.00016832	Dstn	0.626271136584358	0.78838
0.0046041	0.0045864	0.0047798	0.0048198	0.0044979	S1pr1	0.44786794917901	0.26227
0.00017285	0.00018978	0.0001946	0.00022138	0.00018849	Adprh	0.39009380603791	0.17762
0.0006892	0.00074533	0.00076329	0.00067813	0.00070567	Fdft1	0.513756491186481	0.41513
7.2202e-05	6.9641e-05	7.0723e-05	8.7622e-05	9.671e-05	Aff4	0.56441996701663	0.57429
1.6716e-07	2.1155e-07	2.3599e-07	1.8643e-07	2.1253e-07	Prdx6b	0.663755213291902	0.93905
2.6487e-05	4.0559e-05	3.5186e-05	3.055e-05	3.4233e-05	Lgals1	0.156950349544615	0.018113
1.9234e-05	2.244e-05	2.2588e-05	1.8942e-05	1.9577e-05	Smim11	0.653353620484484	0.88982
6.1976e-05	6.7361e-05	6.2147e-05	5.3642e-05	6.4983e-05	Smim12	0.449058699809905	0.26476
0.00014034	0.00014968	0.00017658	0.00012144	0.00011678	Smim14	0.415472297758088	0.20766
0.00013885	0.0002212	0.00016488	0.00017331	0.00019539	Tollip	0.327919196255466	0.10865
0.0001076	8.7291e-05	9.8895e-05	0.00010962	7.76e-05	Smim15	0.252798412811456	0.056162
0.00017887	0.00020899	0.00021291	0.00014865	0.00016127	Smim20	0.350804838631696	0.13119
0.00014711	0.00014577	9.6688e-05	0.00015802	0.00013303	Lgalsl	0.633860128122036	0.8187
2.6463e-05	2.9689e-05	1.3734e-05	2.1749e-05	2.504e-05	Mospd3	0.323266212403328	0.10239
6.5251e-05	7.0619e-05	8.2294e-05	6.5705e-05	6.3654e-05	Syvn1	0.471500968514622	0.30327
0.00015576	0.00014819	0.00012463	0.00010427	0.00014314	Creb3	0.457838064930585	0.28213
0.00010086	0.00014182	0.00011135	7.847e-05	0.00010788	Rnf115	0.421674523687448	0.2152
0.00031196	0.00032502	0.00027966	0.00029342	0.00025792	Tcn2	0.62708092660362	0.79739
0.0002327	0.00022723	0.00029697	0.00024526	0.00022473	Hbp1	0.656228215458337	0.90342
4.3386e-07	3.2392e-07	4.9889e-07	5.1235e-07	3.5063e-07	Ppp1r2-ps2	0.48992751990335	0.3556
3.4252e-07	2.6861e-07	4.2942e-07	4.562e-07	2.1852e-07	Ppp1r2-ps4	0.45680782034305	0.28024
7.7578e-05	4.8943e-05	5.7689e-05	5.4477e-05	8.0361e-05	Rnf130	0.539546022642348	0.49097
0.0001526	0.00016217	0.00015666	0.00013124	0.00013277	Rnf139	0.539561481127996	0.49692
0.00017626	0.00018617	0.00018492	0.0001688	0.00014957	Tcp1	0.539561481127996	0.49365
0.00018829	0.00012113	0.00019153	0.00012509	0.00015725	Zkscan3	0.489358087089643	0.35426
0.00011931	0.00012919	7.7368e-05	0.00013322	0.00011959	Rnf145	0.458281646038409	0.28363
6.4053e-05	3.9411e-05	4.5363e-05	4.1847e-05	6.6598e-05	Dync1li1	0.287700761691098	0.078803
5.6032e-05	5.4447e-05	3.7404e-05	3.6398e-05	4.207e-05	Dync1li2	0.67061740479945	0.96961
0.00063824	0.00073662	0.00067487	0.00062304	0.00059402	Mgll	0.45680782034305	0.27941
6.2318e-05	4.5016e-05	6.7812e-05	6.2429e-05	5.5317e-05	Tor1aip1	0.56441996701663	0.57854
7.6337e-05	8.6756e-05	7.996e-05	8.8835e-05	7.237e-05	Nt5c3b	0.580038891756151	0.62499
0.00012959	0.00012694	0.00011912	0.00013069	0.00014971	Tor1aip2	0.600912703300526	0.70452
3.2097e-05	2.5532e-05	3.8673e-05	4.1051e-05	3.8723e-05	Baalc	0.5501378255277	0.53273
0.00025686	0.0002477	0.00018744	0.00021285	0.00024181	Creg1	0.605695760112662	0.72487
4.3151e-05	5.5154e-05	4.4295e-05	4.9733e-05	3.6237e-05	Xylt1	0.539561481127996	0.49244
0.00018145	0.00016039	0.00016234	0.00017502	0.00015666	Rnf167	0.627309208206732	0.79826
1.4499e-05	1.2516e-05	2.1661e-05	1.3439e-05	8.4681e-06	Schip1	0.537843978887517	0.48335
0.00048733	0.00047234	0.00061358	0.00053745	0.00045817	Uqcrfs1	0.344075242440551	0.12602
5.4769e-05	6.206e-05	7.6977e-05	4.1105e-05	4.7664e-05	Rnf180	0.527761371367331	0.45157
0.00023123	0.00022677	0.00019775	0.00019991	0.00020847	Rnf181	0.594246673136046	0.67971
7.3442e-05	7.0941e-05	6.1689e-05	6.7649e-05	9.331e-05	Gm16286	0.58701855359786	0.65122
0.00023151	0.0002335	0.00022393	0.0002581	0.00026556	Rnf187	0.608809016924674	0.73783
0.00014755	0.00014103	0.00016095	0.00015499	0.00012594	Tcta	0.670585721815703	0.96361
1.2214e-06	1.1098e-06	9.6989e-07	1.4399e-06	1.3036e-06	Gm9234	0.538241030068447	0.48868
0.00014083	0.00017459	0.000158	0.00018156	0.00017399	Slc26a6	0.359374414092208	0.14395
6.5686e-07	7.5829e-07	8.3875e-07	7.3758e-07	7.0643e-07	Gm2606	0.588732834712606	0.65743
0.0006422	0.00060549	0.00069562	0.00074312	0.00067575	Psat1	0.534318184332803	0.47271
0.0001026	0.00012401	0.00010544	8.7647e-05	0.00011538	Scamp1	0.523157396916647	0.43397
0.00022484	0.00028069	0.00027065	0.00029775	0.00025968	Scamp2	0.0655000048418979	0.002922
0.00010851	0.00011813	0.00012444	0.0001323	0.0001084	Scamp3	0.506268902491186	0.39488
0.00010722	0.00010621	0.00012564	0.00013835	0.00011195	Scamp5	0.169810304191958	0.021413
0.00037828	0.00028313	0.00033012	0.00030161	0.00032749	Mir99ahg	0.67061740479945	0.96817
0.00020788	0.00020387	0.00016482	0.00016662	0.00028111	Zcchc18	0.479382939711378	0.32278
8.5748e-05	0.00011558	0.00011485	0.0001184	0.00010328	Cpne2	0.0205115729620853	0.00051852
4.4799e-05	4.005e-05	4.8378e-05	5.4416e-05	6.5518e-05	Cpne3	0.488543583958618	0.35152
0.00010142	0.0001548	0.00015272	0.00014343	0.0001317	Reep3	0.411211157155534	0.20064
0.00030623	0.00030718	0.00040423	0.00030836	0.00034947	Reep5	0.501316250038861	0.37947
8.2312e-05	7.171e-05	7.0726e-05	9.566e-05	7.6163e-05	Zcchc24	0.573628454673031	0.60307
4.6513e-05	4.6292e-05	5.727e-05	4.6913e-05	4.8746e-05	Cfdp1	0.571382565442018	0.59782
9.2158e-05	0.00012973	0.00011516	7.9203e-05	9.5629e-05	Thoc1	0.578269475130126	0.61844
0.00012847	0.0001291	0.00012241	9.6032e-05	0.00012522	Thoc2	0.626465076393409	0.79427
1.5382e-05	1.1961e-05	1.0692e-05	2.0604e-05	2.0032e-05	Thoc7	0.190124750032384	0.02765
4.4054e-07	4.276e-07	3.7981e-07	3.8488e-07	3.1883e-07	Gm9294	0.511500824052751	0.40864
5.7801e-05	5.6603e-05	6.4704e-05	8.5323e-05	8.4719e-05	Cirbp	0.192252659612978	0.028698
0.00012869	0.00016105	0.00013598	0.00011921	0.0001367	Strap	0.607251647737519	0.73208
9.9037e-05	0.00012362	0.00012027	7.6521e-05	0.00010687	Strbp	0.363252745417363	0.15049
7.1377e-05	2.3433e-05	8.1186e-05	7.3917e-05	5.5511e-05	Pum1	0.534424588166678	0.47388
0.00042232	0.00044739	0.00037636	0.00036769	0.00041399	Dtna	0.476195488924869	0.31681
2.9121e-06	3.2158e-06	2.5318e-06	2.3484e-06	3.2819e-06	Tcea1-ps1	0.434272524062921	0.24027
3.7012e-05	2.5954e-05	2.0339e-05	3.9892e-05	4.2759e-05	Rimklb	0.501316250038861	0.38006
5.0586e-05	6.9347e-05	4.1143e-05	5.3203e-05	4.3379e-05	Gnpda2	0.323978262249438	0.10329
6.6428e-05	6.1204e-05	8.2012e-05	8.9012e-05	8.3263e-05	Hccs	0.266412439428383	0.064812
5.2946e-05	6.7028e-05	6.1032e-05	4.809e-05	7.5137e-05	Gsta4	0.422679589683646	0.21695
0.00016419	0.00021539	0.00014419	0.00015011	0.00018763	Ptdss1	0.422615425573364	0.21632
0.00017422	0.00016262	0.00012609	0.00013171	0.00016801	Ptdss2	0.569788199645229	0.59361
0.0001511	0.00015857	0.00013877	0.00013979	0.00016473	Alkbh5	0.539561481127996	0.49488
5.8828e-05	3.3217e-05	2.8133e-05	3.4002e-05	4.0535e-05	Alkbh6	0.513756491186481	0.41433
6.7994e-05	7.1919e-05	5.6118e-05	6.3335e-05	7.4344e-05	Alkbh7	0.555028606532084	0.54588
0.00024476	0.00018422	0.00026382	0.0002262	0.00020945	Atad1	0.626271136584358	0.78791
4.1645e-05	4.4494e-05	4.1478e-05	4.9008e-05	4.1709e-05	Strn3	0.581668746510027	0.62977
7.6164e-05	5.4862e-05	7.2757e-05	7.5733e-05	3.9319e-05	Plekha1	0.541219998132552	0.50706
0.0001081	0.00010147	0.00011731	0.00011622	0.00013901	Dtx1	0.647580841807883	0.87033
6.0845e-07	5.7976e-07	5.465e-07	5.2709e-07	5.8898e-07	H3f3a-ps1	0.656960223584265	0.90593
0.00014688	0.00010455	0.00012565	0.0001498	0.00013195	Dtx3	0.401072390526212	0.18899
0.0002617	0.00020249	0.00020187	0.00022149	0.00020144	Plekhb1	0.643005662532937	0.8485
0.00010608	9.3491e-05	9.4812e-05	0.00014045	0.000132	Plekhb2	0.643589531630641	0.85107
4.9171e-05	3.9309e-05	4.4519e-05	3.2851e-05	5.0452e-05	Utp18	0.629096773477233	0.80191
6.0973e-05	3.7727e-05	0.00010312	6.9952e-05	9.2947e-05	4932438A13Rik	0.226478001806838	0.043377
7.9696e-06	1.023e-05	8.9526e-06	9.2875e-06	8.2217e-06	Scand1	0.415490886796328	0.20801
0.0002847	0.00035621	0.00031937	0.00034134	0.00026476	Flcn	0.59393760143769	0.67812
0.00018397	0.0002113	0.00015469	0.00021635	0.00021428	Stt3a	0.322805308095096	0.10186
0.00033605	0.00034535	0.00042031	0.00041131	0.0002744	Stt3b	0.0503082563834074	0.0018852
8.3714e-05	7.5995e-05	0.00010988	8.9734e-05	8.2833e-05	Plekhf2	0.460133704498989	0.28741
0.00011943	0.00014973	0.00017024	0.00011871	0.00016349	Trp53bp2	0.599227258477044	0.69648
7.2673e-05	0.00011801	6.5665e-05	5.8983e-05	7.2918e-05	Dus3l	0.439472765190635	0.24977
3.1751e-05	3.2698e-05	2.8595e-05	2.8362e-05	2.6211e-05	Rnf214	0.283438019403125	0.075471
0.0001891	0.00021224	0.00018235	0.00020503	0.00017949	Rnf215	0.356275394781712	0.1402
9.4975e-05	7.3194e-05	8.1057e-05	9.1142e-05	9.4194e-05	Pgam1	0.494232761039041	0.36262
9.9527e-05	0.00012399	0.00013961	9.0808e-05	0.00011912	Gstk1	0.426023090437881	0.22008
7.437e-05	5.9393e-05	5.2683e-05	6.9497e-05	7.1597e-05	Plekhg1	0.516978692096217	0.42238
0.0021869	0.0020898	0.0019346	0.0023887	0.0024923	Gstm1	0.070808557906833	0.0034734
8.435e-07	2.9273e-07	1.9547e-07	3.8415e-07	4.9221e-07	Gstm3	0.0661773883859949	0.0029719
1.6602e-05	3.4127e-05	9.289e-06	7.6959e-06	1.9123e-05	Gstm4	0.593399753124878	0.67653
0.0013829	0.0012041	0.001303	0.0013516	0.0013231	Gstm5	0.512778881698431	0.41188
5.9259e-06	4.8329e-06	5.0662e-06	5.959e-06	6.4757e-06	Pgam1-ps2	0.496605075910394	0.37089
0.00013232	0.00016384	0.00016088	0.00020133	0.00014741	Agmo	0.156950349544615	0.018041
